STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
2912.0,"RANJIT SAGAR RESERVOIR, PUNJAB",LAKE,PUNJAB,7.0,37.0,7.0,8.2,7.5,8.3,135,234,1.0,1.0,0.30,0.70,20,40,79,140
1481.0,"FATEH SAGAR LAKE AT UDAIPUR INTAKE  POINT OF PHED, RAJASTHAN",LAKE,RAJASTHAN,23.0,28.0,5.9,7.3,7.8,8.7,590,867,1.9,2.8,1.84,6.42,39,93,75,210
2940.0,"GAPE- SAGAR LAKE, DUNGARPUR,  RAJASTHAN",LAKE,RAJASTHAN,24.0,29.0,4.4,5.2,7.9,8.9,730,11113,1.8,4.1,3.09,8.22,150,460,460,1100
4178.0,"GOVERDHAN SAGAR, UDAIPUR",LAKE,RAJASTHAN,20.0,28.0,4.9,5.8,7.6,8.5,480,1283,1.1,3.3,1.84,6.22,240,460,460,1100
2936.0,"JAISAMAND LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,29.0,29.0,4.0,4.4,7.2,7.2,110,279,1.0,1.4,0.74,1.26,23,93,64,150
2941.0,"JAISAMAND LAKE, SALUMBER,  UDAIPUR, POINT NO. 1, RAJASTHAN",LAKE,RAJASTHAN,23.0,28.0,7.1,7.8,8.3,9.0,530,777,1.2,2.1,1.66,3.54,23,75,75,150
2942.0,"JAISAMAND LAKE, SALUMBER,  UDAIPUR, POINT NO. 2, RAJASTHAN",LAKE,RAJASTHAN,24.0,28.0,7.2,7.8,8.4,8.9,520,665,1.3,2.4,1.42,3.37,39,75,64,150
2944.0,"JALMAHAL, JAIPUR, RAJASTHAN",LAKE,RAJASTHAN,18.0,30.0,0.5,4.4,8.5,9.2,1210,2670,3.2,5.9,2.50,10.32,93,460,210,1100
2935.0,"JET SAGAR LAKE, BUNDI, RAJASTHAN",LAKE,RAJASTHAN,19.0,33.0,3.7,4.4,7.4,8.6,270,435,2.3,3.2,1.56,4.08,150,240,460,460
1714.0,"KAYALANA JHEEL JODHPUR, RAJASTHAN",LAKE,RAJASTHAN,21.0,26.0,6.9,9.0,7.3,8.5,270,408,1.0,2.1,0.64,2.61,23,93,64,150
2943.0,"LODHA TALAB, BANSWARA-  DUNGARPUR ROAD, BANSWARA,  RAJASTHAN",LAKE,RAJASTHAN,18.0,32.0,2.1,6.6,7.7,8.6,460,1177,2.1,4.1,1.82,7.84,150,460,240,1100
1716.0,"NAKKI LAKE, MT. ABU, RAJASTHAN",LAKE,RAJASTHAN,14.0,25.5,4.4,6.7,7.6,8.3,230,420,1.3,3.4,1.37,3.84,64,150,120,210
4795.0,"NELA TALAB, SECTOR-14 HIRAN MARG,  UDAIPUR",LAKE,RAJASTHAN,20.0,28.0,3.3,7.2,7.6,8.9,460,1154,2.0,3.9,1.78,3.53,75,240,150,460
1285.0,"PICHOLA LAKE AT UDAIPUR (WATER  INTAKE POINT), RAJASTHAN",LAKE,RAJASTHAN,22.0,29.0,5.8,6.2,7.5,8.5,440,607,1.5,2.3,1.72,5.42,23,39,39,75
1414.0,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,19.0,29.0,3.6,8.5,7.3,8.0,220,390,2.2,4.5,1.26,5.36,23,93,93,150
2938.0,"RAJSAMAND LAKE , RAJSAMAND- POINT  NO. 1, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17.0,26.0,5.2,7.7,8.2,8.9,460,790,1.5,2.6,1.12,3.53,23,150,93,240
2939.0,"RAJSAMAND LAKE , RAJSAMAND- POINT  NO. 2, RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17.0,27.0,4.6,7.2,8.3,9.3,450,771,1.2,2.6,1.43,4.68,75,240,120,460
2937.0,"SILISERH LAKE, ALWAR, RAJASTHAN",LAKE,RAJASTHAN,20.0,30.0,5.2,6.6,7.1,8.9,160,292,1.0,1.7,1.04,2.67,14,75,20,150
4177.0,SWAROOP SAGAR LAKE,LAKE,RAJASTHAN,20.0,27.0,4.1,5.7,8.0,8.9,460,790,1.0,2.4,2.05,3.52,4,93,120,210
1286.0,UDAISAGAR LAKE AT UDAIPUR (INTAKE  PT.) RAJASTHAN,LAKE,RAJASTHAN,20.0,28.0,4.6,6.0,7.3,8.5,1170,1963,1.4,3.1,2.70,7.92,93,150,150,240
4179.0,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,23.0,27.0,7.1,7.9,7.2,8.4,380,532,1.4,2.4,1.56,3.69,23,64,64,120
1420.0,"KODAI KANAL LAKE, TAMILNADU",LAKE,TAMIL NADU,17.0,28.0,6.0,7.0,6.7,7.5,96,147,2.0,3.0,0.32,0.95,14,36,25,96
3008.0,"POONDI LAKE AT THIRUVALLUR,  TAMILNADU",LAKE,TAMIL NADU,26.0,40.0,6.0,8.9,7.0,8.1,475,745,2.0,3.0,0.32,0.52,2,2,2,68
3010.0,"PORUR LAKE AT THIRUVALLUR,  TAMILNADU",LAKE,TAMIL NADU,27.0,37.0,6.0,7.0,7.3,8.0,929,1410,2.0,4.0,0.32,0.62,2,78,4,230
3011.0,"PULICATE LAKE AT THIRUVALLUR,  TAMILNADU",LAKE,TAMIL NADU,25.0,36.0,5.0,6.9,6.9,8.2,8330,59400,2.0,4.0,0.32,1.50,2,45,4,230
3009.0,"REDD HILLS AT THIRUVALLUR,  TAMILNADU",LAKE,TAMIL NADU,25.0,33.0,5.1,7.1,6.6,8.0,432,660,2.0,4.0,0.32,0.62,2,20,2,200
1421.0,"UDHAGAMADALEM LAKE (OOTY),  TAMILNADU",LAKE,TAMIL NADU,17.0,31.0,5.7,7.2,6.1,7.1,339,492,1.0,4.5,0.32,0.33,38,120,120,330
3007.0,"VEERANAM LAKE AT CUDDALORE,  TAMILNADU",LAKE,TAMIL NADU,23.0,30.0,6.0,6.4,6.8,7.9,349,684,1.0,3.0,0.32,0.82,23,46,58,120
1452.0,"YERCAUD LAKE, SALEM, TAMILNADU",LAKE,TAMIL NADU,20.0,30.0,5.3,7.0,6.0,7.8,242,371,1.0,2.2,0.32,0.33,31,120,110,260
4823.0,"OVER HEAD TANK AT TIRUR VILLAGE,  TIRUVALLUR TALUK, TIRUVALLUR  PANCHAYAT UN",TANK,TAMIL NADU,25.0,39.0,5.0,6.7,6.8,7.4,946,2032,2.0,4.0,0.32,1.18,2,20,2,110
5052.0,"BAKSHI KUNTA (VEMANA COLONY  PARK), CHANDANAGAR,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,24.0,0.3,4.4,6.6,8.4,659,1451,3.0,16.0,3.20,7.60,2,23,80,540
4676.0,"BANDA CHERUVU, MALKAJIGIRI (V),  MALKAJIGIRI (NEW MANDAL)",LAKE,TELANGANA,28.0,29.0,0.3,1.3,7.1,8.1,1145,1680,5.8,16.0,2.70,24.70,14,58,240,430
5048.0,"BANDAM CHERUVU, GAJULARAMARAM,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,27.0,27.0,2.0,3.8,7.1,8.2,732,877,3.0,9.0,3.20,6.20,14,63,140,540
4682.0,"BANDAM CHERUVU, HANAMKONDA",LAKE,TELANGANA,27.0,29.0,0.7,4.1,7.1,8.5,655,1457,3.4,12.0,0.70,38.00,9,36,140,430
5040.0,"BANDLAGUDA CHERUVU, BANDALGUDA  UPPAL, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,28.0,32.0,0.3,0.3,7.0,7.9,995,1519,6.4,16.0,3.50,14.80,13,94,280,540
4690.0,"BANJARA KUNTA (SINGADI KUNTA(,  SHAIKPET",LAKE,TELANGANA,23.0,30.0,0.3,4.1,7.3,8.4,688,1191,2.6,6.8,3.60,14.20,7,39,170,540
3074.0,"BANJARA LAKE, BANJARA HILLS, RANGA  REDDY",LAKE,TELANGANA,20.0,28.0,0.3,0.3,6.7,7.9,783,1246,6.0,18.0,1.20,10.80,11,70,210,540
5035.0,"BATHAR KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,23.0,30.0,0.3,2.0,7.1,8.5,1042,1318,4.0,12.0,4.60,12.40,21,63,280,920
4684.0,"CAMPUS LAKE, ICRISAT",LAKE,TELANGANA,24.0,25.0,5.7,6.9,6.4,7.5,385,750,2.1,3.0,4.09,7.10,10,17,110,240
5060.0,"CHAKALAVANI CHERUVU,  LINGAMPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,0.3,2.9,7.0,8.3,1024,1528,4.0,20.0,5.20,17.70,17,36,240,540
5051.0,"CHINNA BANDAM, SURARAM,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,27.0,29.0,0.3,3.9,7.0,8.3,1146,1888,2.1,14.0,2.10,12.80,11,63,170,540
,"CHINNA PEDDA CHERUVU,  GOPANPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,29.0,1.0,5.1,7.0,8.6,846,987,3.0,6.0,3.80,356.00,6,33,21,540
4668.0,"CHINNARAYAN CHERUVU, ALWAL (V)",LAKE,TELANGANA,28.0,30.0,0.3,2.2,7.2,8.2,1080,1732,6.0,12.0,2.20,18.00,21,63,280,540
5046.0,"CHINTAL CHERUVU, GAJULARAMARAM,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,27.0,30.0,2.2,5.0,7.3,8.5,377,572,2.1,6.0,0.30,4.00,2,33,28,540
5039.0,"DMRL LAKE, KANCHANBAGH,  BANDLAGUDA, HYDERABAD",LAKE,TELANGANA,22.0,30.0,0.3,3.8,7.1,8.2,1048,1821,3.2,18.0,0.30,16.80,13,79,94,540
3070.0,"FOX SAGAR, JEEDIMETLA, RANGA REDDY",LAKE,TELANGANA,25.0,30.0,0.8,3.2,7.6,8.5,1042,1476,3.0,6.0,1.00,14.00,7,54,280,540
5059.0,"GOPI CHERUVU, LINGAMPALLY,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,32.0,0.3,4.1,7.1,8.4,999,1323,3.0,10.0,2.60,10.30,10,34,220,540
5062.0,"GURUNATH CHERUVU, MIYAPUR,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,0.3,3.9,7.0,8.5,830,1313,4.0,14.0,6.20,39.00,8,33,170,540
3073.0,"HASMATHPET LAKE, HASMATHPET,  RANGA REDDY",LAKE,TELANGANA,21.0,30.0,0.3,0.3,7.1,8.4,961,1685,6.0,10.0,2.10,7.00,21,84,430,540
1789.0,"HIMAYAT SAGAR LAKE , R.R.DIST.",LAKE,TELANGANA,20.0,29.0,4.9,6.2,7.3,8.1,388,526,2.1,2.6,0.30,1.20,2,4,2,110
4679.0,HUDA PARK LAKE/ BUMRUKH KHAN  DOWLA,LAKE,TELANGANA,28.0,35.0,0.3,0.9,7.0,8.4,1773,3194,6.0,22.0,5.20,29.00,26,120,350,920
1391.0,"HUSSAIN SAGAR LAKE, BUDAMERU",LAKE,TELANGANA,23.2,32.0,0.3,2.4,7.4,8.0,1044,1410,5.8,8.0,1.80,14.60,39,120,430,920
4686.0,"ICRISAT LAKE, ICRISAT",LAKE,TELANGANA,25.0,25.0,5.9,6.8,6.5,7.3,394,914,2.1,3.6,3.11,7.15,10,25,120,280
4699.0,"KAPRAI CHERUVU, SAHEBNAGAR (V),  HAYATHNAGAR",LAKE,TELANGANA,20.0,35.0,2.9,5.0,7.2,8.3,378,671,2.1,4.0,0.30,2.40,8,34,110,280
5054.0,"KOMATI KUNTA, GOPANPALLY,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,30.0,1.8,5.1,7.1,8.5,554,775,2.1,7.0,2.20,7.80,4,27,33,430
4705.0,"KOTHA CHERUVU (ALWAL CHERUVU),  ALWAL (V)",LAKE,TELANGANA,27.0,29.0,0.3,0.9,7.3,8.5,1269,1942,6.0,14.0,7.20,27.00,21,63,350,540
5032.0,"KOTHA CHERUVU, SHAIKPET,  HYDERABAD",LAKE,TELANGANA,24.0,29.0,0.3,4.1,7.2,8.5,869,1366,3.0,10.0,1.80,12.00,11,49,130,430
5057.0,"KUDI KUNTA (GAUTAMI LAKE),  KONDAPUR, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,33.0,0.3,0.3,6.9,7.6,1045,1769,6.0,17.0,5.40,19.90,10,47,350,540
4235.0,LAKE KAMUNI ( SHAMSHABAD LAKE),LAKE,TELANGANA,28.0,35.0,1.8,4.4,7.0,8.4,715,1291,2.1,5.8,1.50,8.80,11,33,170,540
4680.0,"LAKNAVARAM CHERUVU, MULUGU (V)",LAKE,TELANGANA,28.0,29.0,5.0,6.6,6.9,8.4,124,211,2.1,2.6,0.30,0.80,2,2,4,32
3071.0,"LANGARHOUSE LAKE, HYDERABAD",LAKE,TELANGANA,20.0,30.0,0.3,1.0,7.2,8.2,870,1520,4.2,10.0,2.60,13.00,7,110,280,540
2340.0,"LAXMINARAYANA CHERUVU AT  EDULABAD, RANGAREDDY",LAKE,TELANGANA,21.0,30.0,3.1,5.4,7.5,8.3,1086,1744,2.4,5.4,0.40,4.50,3,22,150,350
4677.0,"LINGAM CHERUVU, SURARAM (V),  QUTHUBULLAPUR",LAKE,TELANGANA,27.0,29.0,0.3,0.3,7.1,7.7,1488,1731,6.2,12.0,4.00,18.20,17,63,430,920
4701.0,"LINGAM KUNTA, CHANDANAGAR (V)  SERLINGAMPALLY",LAKE,TELANGANA,20.0,27.0,0.3,3.2,6.9,8.5,940,1360,4.0,10.0,3.00,12.00,10,47,140,540
4670.0,MADDELLA KUNTA/ BAIRAMALGUDA  CHERUVU,LAKE,TELANGANA,28.0,35.0,2.8,5.8,6.7,8.0,520,1358,2.1,5.4,0.30,6.00,6,49,170,540
5047.0,"MAHABOOB KUNTA, SURARAM,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,28.0,28.0,0.8,5.1,6.7,7.8,543,882,2.1,8.0,1.80,11.60,11,33,210,540
4698.0,"MANNEVARI KUNTA, MACHABOLLARAM  (V) ALWAL",LAKE,TELANGANA,28.0,29.0,0.3,0.3,7.5,8.2,1481,1983,7.0,10.0,8.40,16.60,47,63,430,540
5049.0,"MEDDELA KUNTA, GAJULARAMARAM,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,27.0,28.0,1.3,4.2,7.2,8.2,685,1054,3.0,11.0,0.40,23.00,2,47,64,540
4672.0,"MEDI KUNTA (WIPRO LAKE),  NANAKRAMGUDA",LAKE,TELANGANA,20.0,31.0,0.9,3.8,7.2,8.4,809,1030,3.2,10.0,1.20,16.20,4,84,240,540
4673.0,"MEEDI KUNTA (BK ENCLAVE LAKE),  MAQTA MAHBOOBPET,  (MADEENAGUDA)",LAKE,TELANGANA,18.0,29.0,0.3,3.0,6.7,8.4,682,1244,3.2,11.0,3.60,9.20,11,46,140,540
4674.0,"MEEDI KUNTA, HAFEEZPET (V)",LAKE,TELANGANA,24.0,29.0,2.0,3.8,7.4,8.4,742,1106,2.8,10.0,1.00,8.60,11,73,170,540
2341.0,"MIRALAM LAKE NEAR ZOO PARK,  RANGAREDDY",LAKE,TELANGANA,24.0,31.0,0.3,2.9,7.2,8.1,1177,1398,2.2,8.0,1.20,6.40,4,84,280,430
5029.0,"MOHINI CHERUVU, AMBERPET,  HYDERABAD",LAKE,TELANGANA,21.0,27.0,0.3,4.0,7.2,8.5,366,2188,2.1,18.0,1.70,9.90,9,63,79,430
5045.0,"MOTHKULA KUNTA, MACHABOLLARAM,  ALWAL, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,26.0,42.0,0.3,3.1,6.8,8.2,1072,1790,3.0,11.0,0.30,18.60,15,63,79,540
5043.0,"MYSAMMA CHERUVU, KUKATPALLY,  BALANAGAR, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27.0,28.0,0.3,2.0,7.1,8.0,1010,1358,5.0,13.0,0.30,12.60,21,63,430,920
4691.0,"NAGOLE CHERUVU, UPPAL (V)",LAKE,TELANGANA,28.0,32.0,0.3,2.0,6.9,8.4,919,1632,5.8,12.0,1.00,13.50,17,84,240,540
5063.0,"NANAKRAM KUNTA, NANAKRAMGUDA,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,35.0,0.3,3.8,7.3,8.2,279,1102,2.1,32.0,2.20,6.00,4,21,280,430
4688.0,NARINJA LAKE,LAKE,TELANGANA,23.0,26.0,5.9,7.1,6.8,7.4,410,670,2.1,3.0,4.10,7.15,6,9,21,41
5030.0,"NAYA QUILA TALAB, GOLKONDA,  HYDERABAD",LAKE,TELANGANA,22.0,32.0,0.3,3.3,7.5,8.9,1112,1356,3.3,20.0,2.40,14.30,17,63,70,540
5056.0,"NAYANAMMA KUNTA (BASPALLI  CHERUVU), HAFEEZPET,  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,27.0,0.3,4.0,7.1,8.6,828,1248,3.0,10.0,2.00,14.00,11,33,150,540
4229.0,NEKNAMPUR LAKE,LAKE,TELANGANA,26.0,35.0,0.3,2.7,7.2,8.5,1322,2186,6.0,12.0,3.80,35.00,17,84,140,920
2342.0,"NOOR MD. KUNTA, KATTEDAN,  RANGAREDDY",LAKE,TELANGANA,25.0,29.0,0.3,0.3,7.2,7.9,1384,2436,6.2,22.0,4.00,28.70,21,94,430,540
4696.0,"PARKI CHERUVU, KUKATPALLY (V),  BALANAGAR",LAKE,TELANGANA,26.0,28.0,0.3,0.3,7.2,8.1,1079,1803,6.0,12.0,3.00,26.00,8,63,210,540
4678.0,"PATEL CHERUVU, NACHARAM (V),  UPPAL (NEW MANDAL)",LAKE,TELANGANA,19.0,30.0,0.3,0.3,7.2,8.1,1193,1745,7.0,22.0,3.80,28.00,14,63,240,540
4693.0,"PATEL CHERUVU, UPPAL (V)",LAKE,TELANGANA,19.0,32.0,0.3,2.6,7.1,7.7,737,1515,4.6,14.0,4.20,9.40,21,73,210,430
5041.0,"PATHULGUDA LAKE, PATHALGUDA,  UPPAL, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27.0,32.0,0.3,2.2,7.1,8.6,1050,1579,4.0,22.0,1.20,11.20,21,77,280,540
4702.0,"PEDDA CHERUVU - KHAJA GUDA,  KHJAGUDA (V), SERLINGAMPALLY 9NEW  MANDAL)",LAKE,TELANGANA,28.0,34.0,2.1,4.6,7.3,8.2,1130,1817,8.0,19.0,5.10,15.00,70,220,230,1600
4669.0,"PEDDA CHERUVU, GANGARAM (V)  SERLINGAMPALLY (NEW MANDAL)",LAKE,TELANGANA,20.0,28.0,0.3,3.4,6.8,8.3,623,2440,3.5,14.0,3.60,12.40,17,94,170,540
4683.0,"PEDDA CHERUVU, MADIKONDA",LAKE,TELANGANA,28.0,29.0,3.3,5.9,7.1,8.4,527,746,2.1,8.0,0.60,2.80,2,31,26,350
5061.0,"PEDDAKUDI CHERUVU, MAQTA  MAHBOOBPET, SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,27.0,0.3,3.2,7.1,8.3,717,1404,4.0,15.0,5.20,14.30,13,33,160,540
4681.0,"PHAKAL CHERUVU, NARSAMPET",LAKE,TELANGANA,27.0,28.0,4.8,6.5,7.5,8.5,136,458,2.1,2.8,0.30,0.80,2,2,10,39
5053.0,"RAMAMMA KUNTA (DR. YSR TOURISM  COLLEGE), GACHIBOWLI,  SERILINGAMPALLY, RR",LAKE,TELANGANA,30.0,35.0,0.3,2.4,7.2,8.5,487,868,3.0,6.0,1.00,13.00,8,33,170,540
3068.0,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,27.0,27.0,5.0,6.4,7.6,8.3,205,339,2.1,2.3,0.30,1.20,2,4,15,120
4687.0,"RED LAKE, ICRISAT",LAKE,TELANGANA,25.0,25.0,5.5,6.6,6.7,7.5,548,1072,2.4,5.0,5.18,10.17,14,31,170,350
5058.0,"REGULA KUNTA, MIYAPUR  SERILINGAMPALLY, RR",LAKE,TELANGANA,20.0,32.0,0.3,4.2,7.0,8.4,644,920,2.6,8.0,1.60,8.60,8,22,80,540
3072.0,"SAFILGUDA LAKE, RANGA REDDY",LAKE,TELANGANA,21.0,30.0,0.3,1.6,7.1,8.3,1150,1865,6.0,13.0,2.20,12.00,17,84,350,540
5038.0,"SALKAM CHERUVU, BANDLAGUDA,  HYDERABAD",LAKE,TELANGANA,21.0,30.0,0.3,2.2,7.1,8.3,1224,2627,3.0,36.0,0.30,18.60,17,63,350,540
1788.0,"SAROORNAGAR , RANGA REDDY DIST.",LAKE,TELANGANA,24.0,35.0,0.3,1.2,7.2,8.3,944,1537,5.8,14.0,2.00,10.60,21,34,280,540
5033.0,"SHAHATAM CHERUVU, SHAIKPET,  HYDERABAD",LAKE,TELANGANA,22.0,30.0,0.3,0.3,7.0,8.1,840,1535,4.0,22.0,3.20,10.20,12,63,140,540
3069.0,"SHAMEERPET LAKE, SHAMEERPET,  RANGA REDDY",LAKE,TELANGANA,22.0,29.0,5.2,6.1,7.4,8.4,498,622,2.1,2.8,0.30,2.40,2,12,27,280
5034.0,"SHIKARI KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,24.0,30.0,1.2,5.9,7.4,8.5,634,1354,2.1,7.0,1.60,10.20,14,63,33,540
5044.0,"SUDALAVANI KUNTA (SUNNAM  CHERUVU), ALLAHPUR, BALANAGAR,  MEDCHAL - MALKAGIRI",LAKE,TELANGANA,28.0,41.0,0.3,1.0,7.1,7.8,944,1592,5.0,14.0,0.30,14.20,21,63,430,540
4685.0,SURISIGAL LAKE ICRISAT,LAKE,TELANGANA,24.0,25.0,5.8,6.7,6.9,7.4,418,838,2.1,3.4,4.13,7.13,12,27,130,280
4667.0,"SURRAM CHERUVU (PALLE CHERUVU),  BANDLAGUDA (V), BANDLAGUDA (NEW  MANDAL)",LAKE,TELANGANA,23.0,33.0,0.3,1.0,6.9,7.9,977,2360,6.0,16.0,4.50,19.00,27,73,350,540
5037.0,"TIRUMALAGIRI TANK, TIRUMALAGIRI,  HYDERABAD",LAKE,TELANGANA,29.0,38.0,0.3,0.3,7.1,8.4,1289,1558,6.0,12.0,0.30,14.20,21,33,430,540
4234.0,"UMDA SAGAR LAKE, SHAMSHABAD",LAKE,TELANGANA,27.0,35.0,0.3,3.7,6.9,8.4,813,1020,2.1,8.0,0.30,7.40,7,57,120,430
5050.0,"VENNA CHERUVU, JEEDIMETLA,  QUTUBULLAPUR, MEDCHAL –  MALKAGIRI",LAKE,TELANGANA,27.0,30.0,0.3,3.1,7.1,7.8,1312,1604,5.0,16.0,7.80,52.00,9,63,130,540
5042.0,"YELLAMMA CHERUVU, KUKATPALLY,  MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27.0,28.0,0.3,3.0,7.0,8.1,1027,2250,5.8,20.0,0.60,37.00,27,63,220,920
5031.0,"YERRA KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,22.0,29.0,0.3,3.8,7.2,8.0,740,1352,4.0,19.0,0.90,8.60,2,57,220,920
3076.0,"AMBER CHERUVU, KUKATPALLY, RANGA  REDDY",POND,TELANGANA,25.0,29.0,0.3,0.3,7.3,8.2,925,1500,7.8,12.0,2.00,6.40,33,79,350,430
2347.0,"ASANI KUNTA, KAJIPALLY, MEDAK",POND,TELANGANA,19.0,24.0,0.3,1.3,6.4,7.3,4750,15300,31.0,350.0,24.37,46.37,6,14,170,540
2346.0,"BHADRAKALI CHERUVU, BHADRAKALI  TEMPLE, WARANGAL",POND,TELANGANA,27.0,28.0,4.1,5.9,7.6,8.5,537,901,2.1,4.0,0.80,2.20,2,27,11,220
2357.0,DURGAM CHERUVU,POND,TELANGANA,26.0,30.0,2.0,3.6,7.3,8.5,705,944,2.4,6.0,0.80,5.40,7,57,240,430
3077.0,"KAPRA CHERUVU, KAPRA, RANGA  REDDY",POND,TELANGANA,21.0,29.0,0.6,3.2,7.0,8.3,1225,1609,3.2,8.0,1.00,4.60,15,53,210,540
4675.0,"LOTUS POND, HAKIMPET (V), SHAIK PET  (NEW MANDAL)",POND,TELANGANA,25.0,35.0,3.0,5.1,6.9,8.6,589,873,2.2,4.0,1.00,10.80,2,43,120,430
2344.0,"NALLA CHERUVU, RANGAREDDY",POND,TELANGANA,26.0,28.0,0.3,1.2,7.4,8.3,1046,1753,6.0,10.0,0.30,4.80,21,47,430,540
4665.0,"OUTLET OF KTPP ASH POND JOINING TO  MORANCHA VAGU, CHELPUR, GHANPUR",POND,TELANGANA,27.0,28.0,3.0,5.4,7.2,8.4,566,996,2.1,3.9,0.30,1.80,2,4,10,130
2359.0,PEDDA CHERUVU,POND,TELANGANA,26.0,30.0,0.3,1.2,7.2,8.5,1163,1665,6.0,12.0,2.40,26.00,33,63,430,920
4236.0,PEDDA CHERUVU (NACHARAM  CHERUVU),POND,TELANGANA,20.0,29.0,1.0,2.0,7.4,7.9,1144,1605,4.0,6.0,10.20,28.80,43,58,430,540
3078.0,"PRAGATHINAGAR CHERUVU,  KUKATPALLY, RANGA REDDY",POND,TELANGANA,25.0,29.0,0.3,1.8,7.2,8.0,1020,1505,4.2,15.0,1.60,9.00,4,47,350,540
3075.0,"RANGADHAMUNI CHERUVU, RANGA  REDDY",POND,TELANGANA,24.0,28.0,0.3,2.2,7.2,8.4,628,1679,4.0,11.0,1.10,7.60,11,63,350,540
2345.0,"SAI CHERUVU, NEAR TANNERY  INDUSTRIES, DESAIPET, WARANGAL",POND,TELANGANA,27.0,28.0,0.3,3.0,7.5,8.5,1450,7050,4.0,32.0,1.10,14.00,2,31,120,350
4238.0,"AMEENPUR CHERUVU, AMEENPUR (V &  M) SANGAREDDY DISTRICT",TANK,TELANGANA,24.0,26.0,5.0,6.0,6.5,7.5,998,1347,3.2,6.0,9.13,13.17,4,12,79,170
1464.0,BIBINAGAR TANK,TANK,TELANGANA,18.0,22.0,5.0,6.2,7.1,7.5,598,1004,2.2,4.5,5.11,12.12,4,12,36,49
4703.0,"BULBUL KUNTA, LAXMI NAGAR (V),  RAJENDRANAGAR",TANK,TELANGANA,26.0,33.0,0.3,0.3,7.0,8.4,1305,2234,7.4,19.0,2.80,23.00,25,84,350,920
3085.0,"CHINNA WADDEPALLY TANK,  WARANGAL",TANK,TELANGANA,28.0,28.0,0.3,4.6,7.0,8.4,706,1355,3.8,18.0,1.40,12.00,13,47,110,540
4241.0,"CHITKUL TANK, CHITKUL (V)  PATANCHERU (M) SANGAREDDY  DISTRICT",TANK,TELANGANA,26.0,26.0,4.6,6.3,6.7,7.5,795,1687,3.2,6.0,10.10,15.13,4,11,49,140
1447.0,DHARMASAGAR TANK NEAR  WARANGAL,TANK,TELANGANA,27.0,29.0,5.1,6.2,7.9,8.5,253,502,2.0,2.1,0.30,2.60,2,17,14,280
4233.0,"GADDAPOTHARAM CHERUVU,  GADDAPOTHARAM VILLAGE, JINNARAM  MANDAL, SANGAREDDY DIST",TANK,TELANGANA,24.0,34.0,4.0,5.4,6.7,7.4,3530,5140,10.0,15.0,10.15,24.18,12,27,110,240
1780.0,"GANDIGUDEM TANK , MEDAK DISTRICT",TANK,TELANGANA,19.0,24.0,5.0,6.2,6.8,7.5,1140,1802,5.2,8.0,9.13,14.20,4,10,70,140
4228.0,"IBRAHIM CHERUVU, RAJENDRA NAGAR",TANK,TELANGANA,26.0,33.0,0.3,1.2,7.1,8.4,992,2097,5.6,20.0,2.40,14.60,11,63,350,540
